"id","repetition","yc","zc","s1","Tu","E0","E1","A0","A1","Tf","Tc","Tb","slope","timestamp"
"Apricot.Stark E. Orange.combined",2,60.3109659287485,183.26820692884,1.48328930789087,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:04:45.049891"
"Apricot.Stark E. Orange.combined",3,60.3133858692932,183.237348025992,1.48422021609949,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:05:22.907635"
"Apricot.Stark E. Orange.combined",4,60.3039673936971,183.272273187127,1.48570770021777,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:06:00.645497"
"Apricot.Stark E. Orange.combined",5,60.3146123847814,183.255656438222,1.48413287532946,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:06:38.301082"
"Apricot.Stark E. Orange.combined",6,60.1527552205092,183.619955645139,1.49511740522553,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:07:23.506164"
"Apricot.Stark E. Orange.combined",7,60.1541849064077,183.611682148186,1.49214874792721,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:08:01.175031"
"Apricot.Stark E. Orange.combined",8,60.3068116492848,183.27463400381,1.47710133113272,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:08:37.907929"
"Apricot.Stark E. Orange.combined",9,60.3125744398457,183.244872433148,1.49225315611379,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:09:14.329281"
"Apricot.Stark E. Orange.combined",10,60.2987474040125,183.271942921771,1.46757801798582,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 14:09:51.141258"
"Apricot.Stark E. Orange.Zaragoza",1,60.2991475411091,183.272540142879,1.46984729676598,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:11.806967"
"Apricot.Stark E. Orange.Zaragoza",2,60.3109659287485,183.26820692884,1.48328930789087,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:22:55.006276"
"Apricot.Stark E. Orange.Zaragoza",3,60.3133858692932,183.237348025992,1.48422021609949,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:23:37.987854"
"Apricot.Stark E. Orange.Zaragoza",4,60.3039673936971,183.272273187127,1.48570770021777,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:24:20.956081"
"Apricot.Stark E. Orange.Zaragoza",5,60.3146123847814,183.255656438222,1.48413287532946,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:03.826689"
"Apricot.Stark E. Orange.Zaragoza",6,60.1527552205092,183.619955645139,1.49511740522553,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:25:55.044098"
"Apricot.Stark E. Orange.Zaragoza",7,60.1541849064077,183.611682148186,1.49214874792721,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:26:36.703375"
"Apricot.Stark E. Orange.Zaragoza",8,60.3068116492848,183.27463400381,1.47710133113272,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:16.604534"
"Apricot.Stark E. Orange.Zaragoza",9,60.3125744398457,183.244872433148,1.49225315611379,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:27:54.757164"
"Apricot.Stark E. Orange.Zaragoza",10,60.2987474040125,183.271942921771,1.46757801798582,25,4153.5,12888.8,139500,2.567e+18,4,36,4,1.6,"2026-05-11 13:28:32.16885"
